Date,Close,PE,diff_years,SMA200,PEinvest,PEstocks,PEreturn,sipinvest,sipstocks,sipreturn,SMAinvest,SMAstocks,SMAreturn,PEcagr,sipcagr,SMAcagr
2005-11-02,2419.05,14.52,16.829914371958356,2199.4035,200000,82.67708397924804,1450387.5488311525,125000,51.67317748703003,906492.2180194703,100000,41.33854198962402,725193.7744155762,12.49325086092905,12.49325086092905,12.49325086092905
2005-11-07,2461.6,14.77,16.816224836923414,2202.04125,200000,81.24796880077999,1425316.8670783232,125000,50.77998050048749,890823.0419239519,100000,40.62398440038999,712658.4335391616,12.387437800647172,12.387437800647172,12.387437800647172
2005-11-08,2492.65,14.96,16.813486929916426,2204.87125,200000,80.23589352696929,1407562.2329649169,125000,50.147433454355806,879726.395603073,100000,40.117946763484646,703781.1164824584,12.305817176880062,12.305817176880062,12.305817176880062
2005-11-09,2489.1,14.94,16.810749022909437,2207.69025,200000,80.35032742758428,1409569.7239966253,125000,50.21895464224017,880981.0774978908,100000,40.17516371379214,704784.8619983126,12.31746173361401,12.31746173361401,12.31746173361401
2005-11-10,2500.7,15.01,16.80801111590245,2210.64875,200000,79.97760627024434,1403031.1512776422,125000,49.98600391890271,876894.4695485265,100000,39.98880313512217,701515.5756388211,12.288521013064946,12.288521013064946,12.288521013064946
2005-11-11,2548.65,15.29,16.80527320889546,2213.73275,200000,78.47291703450846,1376634.688952975,125000,49.04557314656779,860396.6805956094,100000,39.23645851725423,688317.3444764875,12.163803510670368,12.163803510670368,12.163803510670368
2005-11-14,2558.7,15.36,16.797059487874495,2216.75125,200000,78.16469300816821,1371227.5765036934,125000,48.852933130105136,857017.2353148083,100000,39.08234650408411,685613.7882518467,12.143821577058489,12.143821577058489,12.143821577058489
2005-11-16,2582.75,15.5,16.79158367386052,2219.6235,200000,77.43684057690446,1358459.0068725194,125000,48.39802536056529,849036.8792953248,100000,38.71842028845223,679229.5034362597,12.08554739237735,12.08554739237735,12.08554739237735
2005-11-17,2603.95,15.63,16.78884576685353,2222.35525,200000,76.80639029167227,1347399.1436087482,125000,48.003993932295174,842124.4647554677,100000,38.403195145836136,673699.5718043741,12.03306861870972,12.03306861870972,12.03306861870972
2005-11-18,2620.05,15.73,16.786107859846542,2225.15625,200000,76.33442109883399,1339119.4824526247,125000,47.709013186771244,836949.6765328905,100000,38.16721054941699,669559.7412263124,11.99401302641765,11.99401302641765,11.99401302641765
2005-11-21,2602.5,15.65,16.777894138825573,2227.9075,200000,76.84918347742556,1348149.855907781,125000,48.03073967339097,842593.659942363,100000,38.42459173871278,674074.9279538905,12.045097758167955,12.045097758167955,12.045097758167955
2005-11-22,2572.85,15.47,16.775156231818585,2230.3745,200000,77.73480770351945,1363686.184581301,125000,48.584254814699655,852303.8653633131,100000,38.867403851759725,681843.0922906505,12.123737676564716,12.123737676564716,12.123737676564716
2005-11-23,2608.6,15.68,16.772418324811596,2233.02775,200000,76.66947788085564,1344997.3165682743,125000,47.91842367553477,840623.3228551713,100000,38.33473894042782,672498.6582841371,12.033618978908912,12.033618978908912,12.033618978908912
2005-11-24,2635.0,15.84,16.769680417804608,2235.92725,200000,75.90132827324479,1331521.8216318786,125000,47.43833017077799,832201.138519924,100000,37.95066413662239,665760.9108159393,11.968444772902643,11.968444772902643,11.968444772902643
2005-11-25,2664.3,16.02,16.76694251079762,2238.973,200000,75.06662162669369,1316878.729872762,125000,46.916638516683555,823049.2061704763,100000,37.533310813346844,658439.364936381,11.896688957701906,11.896688957701906,11.896688957701906
2005-11-26,2683.45,16.13,16.76420460379063,2242.04025,200000,74.53092101585646,1307481.0411969668,125000,46.58182563491029,817175.6507481042,100000,37.26546050792823,653740.5205984834,11.850948551143926,11.850948551143903,11.850948551143926
2005-11-28,2712.0,16.31,16.758728789776654,2245.2835,200000,73.74631268436578,1293716.8141592918,125000,46.091445427728615,808573.0088495575,100000,36.87315634218289,646858.4070796459,11.784427892806448,11.784427892806448,11.784427892806448
2005-11-29,2698.3,16.22,16.755990882769666,2248.36475,200000,74.12074268984175,1300285.3648593558,125000,46.32546418115109,812678.3530370974,100000,37.060371344920874,650142.6824296779,11.82025479433786,11.82025479433786,11.82025479433786
2005-11-30,2652.25,15.95,16.753252975762678,2251.13475,200000,75.40767273070036,1322861.72118013,125000,47.12979545668772,826788.5757375812,100000,37.70383636535018,661430.860590065,11.937250522217568,11.937250522217568,11.937250522217568
2005-12-01,2698.95,16.23,16.75051506875569,2254.1797500000002,200000,74.10289186535505,1299972.2114155504,125000,46.314307415846905,812482.632134719,100000,37.051445932677524,649986.1057077752,11.822730869180532,11.822730869180532,11.822730869180532
2005-12-02,2697.95,16.22,16.7477771617487,2257.3255,200000,74.13035823495618,1300454.0484441891,125000,46.33147389684761,812783.7802776182,100000,37.06517911747809,650227.0242220946,11.827248060841722,11.827248060841722,11.827248060841722
2005-12-05,2660.5,16.0,16.739563440727736,2260.3185,200000,75.17383950385266,1318759.6316481864,125000,46.983649689907914,824224.7697801165,100000,37.58691975192633,659379.8158240932,11.92680597806135,11.92680597806135,11.92680597806135
2005-12-06,2662.3,16.01,16.736825533720747,2263.35225,200000,75.12301393531908,1317868.0088645155,125000,46.951883709574425,823667.5055403222,100000,37.56150696765954,658934.0044322577,11.924346075796732,11.924346075796732,11.924346075796732
2005-12-07,2693.0,16.2,16.73408762671376,2266.60125,200000,74.26661715558856,1302844.411437059,125000,46.41663572224285,814277.7571481619,100000,37.13330857779428,651422.2057185295,11.849748621236621,11.849748621236621,11.849748621236621
2005-12-08,2706.7,16.28,16.73134971970677,2269.84275,200000,73.8907156315809,1296250.0461816974,125000,46.18169726973806,810156.2788635608,100000,36.94535781579045,648125.0230908487,11.817880501073708,11.817880501073708,11.817880501073708
2005-12-09,2756.45,16.58,16.728611812699782,2273.3395,200000,72.5570933628399,1272854.5774456277,125000,45.34818335177493,795534.1109035172,100000,36.27854668141995,636427.2887228138,11.698245960717246,11.698245960717246,11.698245960717246
2005-12-12,2776.2,16.7,16.720398091678817,2276.944,200000,72.04091924212953,1263799.43808083,125000,45.025574526330956,789874.6488005187,100000,36.02045962106477,631899.719040415,11.656629903589621,11.656629903589621,11.656629903589621
2005-12-13,2812.3,16.91,16.71766018467183,2280.701,200000,71.1161682608541,1247576.7165665112,125000,44.44760516303381,779735.4478540695,100000,35.55808413042705,623788.3582832556,11.572388609119022,11.572388609119022,11.572388609119022
2005-12-14,2804.55,16.87,16.71492227766484,2284.2075,200000,71.31268831006757,1251024.2284858534,125000,44.57043019379223,781890.1428036583,100000,35.656344155033786,625512.1142429267,11.592811796334935,11.592811796334935,11.592811796334935
2005-12-15,2778.55,16.71,16.71218437065785,2287.67825,200000,71.97998956290151,1262730.5609040686,125000,44.98749347681344,789206.6005650428,100000,35.989994781450754,631365.2804520343,11.657027480388349,11.657027480388349,11.657027480388349
2005-12-16,2810.15,16.9,16.709446463650863,2291.26275,200000,71.17057808302047,1248531.2171948114,125000,44.481611301887796,780332.0107467572,100000,35.58528904151024,624265.6085974057,11.583501511062156,11.583501511062156,11.583501511062156
2005-12-19,2842.6,17.2,16.701232742629898,2294.8315000000002,200000,70.3581228452825,1234278.4774502218,125000,43.97382677830156,771424.0484063885,100000,35.17906142264125,617139.2387251109,11.512830513418205,11.512830513418205,11.512830513418205
2005-12-20,2826.2,17.1,16.69849483562291,2298.2217499999997,200000,70.76640011322624,1241440.8039063052,125000,44.2290000707664,775900.5024414408,100000,35.38320005661312,620720.4019531526,11.553469785899928,11.553469785899928,11.553469785899928
2005-12-21,2822.9,17.08,16.69575692861592,2301.53575,200000,70.84912678451238,1242892.0613553438,125000,44.28070424032023,776807.5383470898,100000,35.42456339225619,621446.0306776719,11.563276546549828,11.563276546549828,11.563276546549828
2005-12-22,2835.25,17.15,16.69301902160893,2304.8672500000002,200000,70.5405167092849,1237478.176527643,125000,44.08782294330306,773423.8603297769,100000,35.27025835464245,618739.0882638216,11.536107148913043,11.536107148913043,11.536107148913043
2005-12-23,2804.85,16.97,16.69028111460194,2308.0875,200000,71.30506087669572,1250890.4219476976,125000,44.56566304793483,781806.5137173111,100000,35.65253043834786,625445.2109738488,11.610169169446305,11.610169169446305,11.610169169446305
2005-12-26,2749.6,16.64,16.682067393580976,2310.9985,200000,72.73785277858597,1276025.603724178,125000,45.461157986616236,797516.0023276113,100000,36.36892638929299,638012.801862089,11.749395603216817,11.749395603216817,11.749395603216817
2005-12-27,2805.9,16.98,16.679329486573987,2314.258,200000,71.27837770412346,1250422.324387897,125000,44.54898606507716,781513.9527424355,100000,35.63918885206173,625211.1621939485,11.61571435411204,11.61571435411204,11.61571435411204
2005-12-28,2794.05,16.91,16.676591579567,2317.4965,200000,71.58068037436695,1255725.5596714444,125000,44.73792523397935,784828.4747946529,100000,35.790340187183475,627862.7798357222,11.646058055497456,11.646058055497456,11.646058055497456
2005-12-29,2821.95,17.07,16.67385367256001,2320.9615,200000,70.87297790534915,1243310.4767979588,125000,44.29561119084321,777069.0479987243,100000,35.43648895267457,621655.2383989794,11.581566196624028,11.581566196624028,11.581566196624028
2005-12-30,2836.55,17.16,16.671115765553022,2324.5165,200000,70.50818776330401,1236911.0362940894,125000,44.06761735206501,773069.397683806,100000,35.254093881652004,618455.5181470447,11.549040065778481,11.549040065778481,11.549040065778481
2006-01-02,2835.95,17.16,16.662902044532057,2328.20375,200000,70.52310513231897,1237172.7287152451,125000,44.076940707699364,773232.9554470284,100000,35.26155256615949,618586.3643576226,11.556466193051929,11.556466193051929,11.556466193051929
2006-01-03,2883.35,17.45,16.66016413752507,2332.07475,200000,69.36376090311617,1216834.5847711863,125000,43.352350564447605,760521.6154819914,100000,34.68188045155809,608417.2923855932,11.447532531287653,11.447532531287653,11.447532531287653
2006-01-04,2904.4,17.58,16.65742623051808,2336.11375,200000,68.86103842445944,1208015.424872607,125000,43.038149015287146,755009.6405453794,100000,34.43051921222972,604007.7124363035,11.400860444621607,11.400860444621607,11.400860444621607
2006-01-05,2899.85,17.55,16.654688323511092,2340.305,200000,68.96908460782454,1209910.8574581444,125000,43.105677879890344,756194.2859113403,100000,34.48454230391227,604955.4287290722,11.413325260408413,11.413325260408413,11.413325260408413
2006-01-06,2914.0,17.64,16.651950416504103,2344.7430000000004,200000,68.63417982155113,1204035.6897735072,125000,42.896362388469456,752522.3061084419,100000,34.317089910775564,602017.8448867536,11.38274093612317,11.38274093612317,11.38274093612317
2006-01-09,2910.1,17.62,16.64373669548314,2349.2165,200000,68.72616061303735,1205649.2904023917,125000,42.95385038314835,753530.8065014948,100000,34.363080306518675,602824.6452011958,11.39763013986621,11.39763013986621,11.39763013986621
2006-01-10,2870.8,17.37,16.64099878847615,2353.42325,200000,69.66699177929496,1222154.1033858156,125000,43.54186986205935,763846.3146161347,100000,34.83349588964748,611077.0516929078,11.490665858004089,11.490665858004089,11.490665858004089
2006-01-12,2850.7,17.28,16.635522974462173,2357.7575,200000,70.15820675623532,1230771.389483285,125000,43.84887922264707,769232.118427053,100000,35.07910337811766,615385.6947416425,11.541758361237564,11.541758361237564,11.541758361237564
2006-01-13,2850.55,17.25,16.632785067455185,2362.04175,200000,70.1618985809756,1230836.1544263388,125000,43.851186613109746,769272.5965164616,100000,35.0809492904878,615418.0772131694,11.544116790664738,11.544116790664738,11.544116790664738
2006-01-16,2833.1,17.14,16.62457134643422,2366.029,200000,70.5940489216759,1238417.281423176,125000,44.12128057604744,774010.8008894849,100000,35.29702446083795,619208.640711588,11.59134748814854,11.59134748814854,11.59134748814854
2006-01-17,2829.1,17.12,16.62183343942723,2369.83625,200000,70.69386023823832,1240168.251387367,125000,44.183662648898945,775105.1571171044,100000,35.34693011911916,620084.1256936835,11.602849409160454,11.602849409160454,11.602849409160454
2006-01-18,2809.2,16.53,16.619095532420243,2373.56525,200000,71.19464616260858,1248953.4387014096,125000,44.49665385163036,780595.8991883812,100000,35.59732308130429,624476.7193507048,11.652281564487431,11.652281564487431,11.652281564487431
2006-01-19,2870.85,16.87,16.616357625413254,2377.65675,200000,69.66577842799171,1222132.817806573,125000,43.54111151749482,763833.0111291081,100000,34.832889213995855,611066.4089032864,11.508533993174709,11.508533993174709,11.508533993174709
2006-01-20,2900.95,16.91,16.613619718406266,2381.815,200000,68.94293248763337,1209452.0760440547,125000,43.089332804770855,755907.5475275341,100000,34.471466243816685,604726.0380220274,11.440550858994115,11.440550858994092,11.440550858994115
2006-01-23,2884.05,16.83,16.605405997385297,2385.9709999999995,200000,69.34692533069814,1216539.2416913712,125000,43.341828331686344,760337.0260571071,100000,34.67346266534907,608269.6208456856,11.48574205109545,11.48574205109545,11.48574205109545
2006-01-24,2908.0,16.86,16.60266809037831,2390.355,200000,68.7757909215956,1206519.9449793673,125000,42.98486932599725,754074.9656121045,100000,34.3878954607978,603259.9724896837,11.432221335278637,11.432221335278637,11.432221335278637
2006-01-25,2940.35,17.02,16.59993018337132,2395.01575,200000,68.01911337085721,1193245.702042274,125000,42.51194585678576,745778.5637764211,100000,34.009556685428606,596622.851021137,11.359969970531104,11.359969970531104,11.359969970531104
2006-01-27,2982.75,17.42,16.594454369357344,2399.8047500000002,200000,67.05221691392171,1176283.6308775458,125000,41.90763557120107,735177.269298466,100000,33.526108456960856,588141.8154387729,11.26788469563811,11.267884695638086,11.26788469563811
2006-01-30,2974.5,17.91,16.58624064833638,2404.55,200000,67.23819129265422,1179546.1422087743,125000,42.023869557908895,737216.3388804841,100000,33.61909564632711,589773.0711043872,11.292351199994188,11.292351199994188,11.292351199994188
2006-01-31,3001.1,17.9,16.58350274132939,2409.774,200000,66.64223118189997,1169091.3331778347,125000,41.65139448868748,730682.0832361467,100000,33.32111559094999,584545.6665889174,11.234584240487466,11.234584240487466,11.234584240487466
2006-02-01,2971.55,17.73,16.5807648343224,2414.99275,200000,67.30494186535645,1180717.1341555752,125000,42.065588665847784,737948.2088472345,100000,33.65247093267823,590358.5670777876,11.302944224761147,11.302944224761147,11.302944224761147
2006-02-02,2967.45,17.7,16.578026927315413,2420.283,200000,67.39793425331514,1182348.4810190569,125000,42.123708908321966,738967.8006369106,100000,33.69896712665757,591174.2405095284,11.31418312342225,11.31418312342225,11.31418312342225
2006-02-03,2940.6,17.54,16.575289020308425,2425.3375,200000,68.0133306128001,1193144.2562742296,125000,42.50833163300007,745715.1601713935,100000,34.00666530640005,596572.1281371148,11.377212908835531,11.377212908835531,11.377212908835531
2006-02-06,3000.45,17.9,16.56707529928746,2430.5969999999998,200000,66.6566681664417,1169344.5983102536,125000,41.660417604026065,730840.3739439084,100000,33.32833408322085,584672.2991551268,11.247782845638188,11.247782845638188,11.247782845638188
2006-02-07,3020.1,18.02,16.56433739228047,2435.8607500000003,200000,66.22297274924672,1161736.3663454854,125000,41.3893579682792,726085.2289659283,100000,33.11148637462336,580868.1831727427,11.20591023591404,11.20591023591404,11.20591023591404
2006-02-08,3008.95,17.95,16.561599485273483,2441.05075,200000,66.46836936472856,1166041.31009156,125000,41.54273085295535,728775.8188072251,100000,33.23418468236428,583020.65504578,11.232702131710571,11.232702131710571,11.232702131710571
2006-02-10,3027.55,18.03,16.556123671259506,2446.4030000000002,200000,66.06001552410365,1158877.6403362455,125000,41.287509702564776,724298.5252101533,100000,33.030007762051824,579438.8201681228,11.195221726311688,11.195221726311688,11.195221726311688
2006-02-13,3041.15,18.11,16.54790995023854,2451.9317499999997,200000,65.76459562994262,1153695.1482169572,125000,41.10287226871414,721059.4676355984,100000,32.88229781497131,576847.5741084786,11.17096392351491,11.17096392351491,11.17096392351491
2006-02-14,3017.55,17.93,16.545172043231553,2457.313,200000,66.2789348975162,1162718.099120147,125000,41.42433431094762,726698.8119500919,100000,33.1394674487581,581359.0495600735,11.225271532034032,11.225271532034032,11.225271532034032
2006-02-15,3022.2,17.96,16.542434136224564,2462.9115,200000,66.1769571835087,1160929.1244788566,125000,41.36059823969294,725580.7027992853,100000,33.08847859175435,580464.5622394283,11.21687725574736,11.21687725574736,11.21687725574736
2006-02-16,3021.6,17.95,16.539696229217576,2468.43575,200000,66.19009796134499,1161159.6505162828,125000,41.368811225840616,725724.7815726767,100000,33.095048980672495,580579.8252581414,11.22016964565493,11.22016964565493,11.22016964565493
2006-02-17,2981.5,17.71,16.536958322210587,2473.73975,200000,67.0803286936106,1176776.790206272,125000,41.925205433506626,735485.49387892,100000,33.5401643468053,588388.395103136,11.312018839390348,11.312018839390348,11.312018839390348
2006-02-20,3005.85,17.86,16.528744601189622,2479.056,200000,66.53691967330373,1167243.8744448326,125000,41.58557479581483,729527.4215280203,100000,33.268459836651864,583621.9372224163,11.26318040860459,11.26318040860459,11.26318040860459
2006-02-21,3035.5,18.03,16.526006694182634,2484.417,200000,65.88700378850272,1155842.5300609455,125000,41.1793773678142,722401.5812880909,100000,32.94350189425136,577921.2650304728,11.199080493482683,11.199080493482683,11.199080493482683
2006-02-22,3050.8,18.13,16.523268787175642,2489.7834999999995,200000,65.55657532450505,1150045.889602727,125000,40.972859577815655,718778.6810017044,100000,32.778287662252524,575022.9448013635,11.16720536019038,11.16720536019038,11.16720536019038
2006-02-23,3062.1,18.19,16.520530880168653,2495.0902499999997,200000,65.31465334247738,1145801.9006564121,125000,40.82165833904837,716126.1879102577,100000,32.65732667123869,572900.9503282061,11.144280193987989,11.144280193987989,11.144280193987989
2006-02-24,3050.05,18.12,16.517792973161665,2500.369,200000,65.57269552958148,1150328.6831363419,125000,40.98293470598843,718955.4269602137,100000,32.78634776479074,575164.3415681709,11.172761679263221,11.172761679263221,11.172761679263221
2006-02-27,3067.45,18.22,16.5095792521407,2505.7765,200000,65.20073676832548,1143803.4849793802,125000,40.75046048020343,714877.1781121127,100000,32.60036838416274,571901.7424896901,11.1403183886156,11.1403183886156,11.1403183886156
2006-02-28,3074.7,18.27,16.50684134513371,2511.18425,200000,65.0469964549387,1141106.4494096984,125000,40.65437278433669,713191.5308810616,100000,32.52349822746935,570553.2247048492,11.126371541082335,11.126371541082335,11.126371541082335
2006-03-01,3123.1,18.56,16.504103438126723,2516.85825,200000,64.03893567288912,1123422.2407223594,125000,40.024334795555696,702138.9004514745,100000,32.01946783644456,561711.1203611797,11.023199175677888,11.023199175677867,11.023199175677888
2006-03-02,3150.7,18.73,16.501365531119735,2522.54875,200000,63.47795727933475,1113581.1089599137,125000,39.673723299584225,695988.1930999461,100000,31.738978639667376,556790.5544799569,10.965942476262725,10.965942476262725,10.965942476262725
2006-03-03,3147.35,18.71,16.498627624112746,2528.3315,200000,63.545522423626224,1114766.3907731902,125000,39.715951514766395,696728.9942332439,100000,31.772761211813112,557383.1953865951,10.975013952771873,10.975013952771873,10.975013952771873
2006-03-06,3190.4,18.96,16.49041390309178,2534.36975,200000,62.688064192577734,1099724.1725175527,125000,39.180040120361085,687327.6078234704,100000,31.344032096288867,549862.0862587764,10.889377414013568,10.889377414013568,10.889377414013568
2006-03-07,3182.8,18.92,16.487675996084793,2540.3295000000003,200000,62.837752921955506,1102350.131959281,125000,39.27359557622219,688968.8324745507,100000,31.418876460977753,551175.0659796405,10.907322652660746,10.907322652660746,10.907322652660746
2006-03-08,3116.7,18.53,16.484938089077804,2545.951,200000,64.1704366798216,1125729.1365867744,125000,40.10652292488851,703580.7103667341,100000,32.0852183399108,562864.5682933872,11.050515286709794,11.050515286709794,11.050515286709794
2006-03-09,3129.1,18.6,16.482200182070816,2551.527,200000,63.916142021667575,1121268.09625771,125000,39.947588763542235,700792.5601610687,100000,31.958071010833788,560634.048128855,11.025698754744461,11.025698754744461,11.025698754744461
2006-03-10,3183.9,18.93,16.479462275063828,2557.3035,200000,62.81604321743773,1101969.2829548665,125000,39.26002701089858,688730.8018467916,100000,31.408021608718865,550984.6414774333,10.910719859475826,10.910719859475826,10.910719859475826
2006-03-13,3202.65,19.04,16.471248554042862,2563.0975,200000,62.4482850139728,1095517.774343122,125000,39.030178133733,684698.6089644512,100000,31.2241425069864,547758.887171561,10.876914575459939,10.876914575459939,10.876914575459939
2006-03-14,3195.35,19.0,16.468510647035874,2568.70075,200000,62.590952477819336,1098020.561127889,125000,39.119345298637086,686262.8507049306,100000,31.295476238909668,549010.2805639445,10.894182871272552,10.894182871272552,10.894182871272552
2006-03-16,3226.6,19.18,16.463034833021897,2574.4517499999997,200000,61.98475175106924,1087386.1030186573,125000,38.74046984441827,679616.3143866608,100000,30.99237587553462,543693.0515093287,10.832457731385258,10.832457731385258,10.832457731385258
2006-03-17,3234.05,19.25,16.46029692601491,2580.26,200000,61.841962863901294,1084881.1861288475,125000,38.65122678993831,678050.7413305298,100000,30.920981431950647,542440.5930644238,10.818825762269224,10.818825762269224,10.818825762269224
2006-03-20,3265.65,19.44,16.452083204993944,2586.1504999999997,200000,61.24355028861023,1074383.3540030315,125000,38.277218930381395,671489.5962518947,100000,30.621775144305115,537191.6770015158,10.759028627190403,10.759028627190403,10.759028627190403
2006-03-21,3262.3,19.42,16.449345297986955,2592.02425,200000,61.30644024154737,1075486.6198694173,125000,38.31652515096711,672179.1374183858,100000,30.653220120773685,537743.3099347086,10.767823618762273,10.767823618762273,10.767823618762273
2006-03-22,3240.15,19.28,16.446607390979967,2597.90175,200000,61.72553739795997,1082838.757464932,125000,38.57846087372498,676774.2234155826,100000,30.862768698979984,541419.378732466,10.815604153420711,10.815604153420711,10.815604153420711
2006-03-23,3247.15,19.33,16.44386948397298,2603.66625,200000,61.592473399750546,1080504.4423571439,125000,38.495295874844096,675315.276473215,100000,30.796236699875273,540252.2211785719,10.80295648802787,10.80295648802787,10.80295648802787
2006-03-24,3279.8,19.52,16.44113157696599,2609.6034999999997,200000,60.97932800780535,1069748.1553753277,125000,38.112080004878344,668592.5971095798,100000,30.489664003902675,534874.0776876638,10.737442899442362,10.737442899442362,10.737442899442362
2006-03-27,3321.65,19.77,16.43291785594502,2615.74775,200000,60.21103969412792,1056270.2271461473,125000,37.63189980882995,660168.891966342,100000,30.10551984706396,528135.1135730736,10.657674852167908,10.657674852167908,10.657674852167908
2006-03-28,3325.0,19.79,16.430179948938033,2621.882,200000,60.150375939849624,1055206.015037594,125000,37.59398496240601,659503.7593984961,100000,30.075187969924812,527603.007518797,10.652753305304286,10.652753305304286,10.652753305304286
2006-03-29,3354.2,19.97,16.427442041931045,2628.091,200000,59.626736628704315,1046019.915330034,125000,37.2667103929402,653762.4470812713,100000,29.813368314352157,523009.957665017,10.595739154496009,10.595739154496009,10.595739154496009
2006-03-30,3418.95,20.35,16.424704134924056,2634.6697499999996,100000,29.248745960016965,513104.9006273856,125000,36.560932450021205,641381.1257842319,100000,29.248745960016965,513104.9006273856,10.46892278010143,10.46892278010143,10.46892278010143
2006-03-31,3402.55,20.26,16.421966227917068,2641.2295,100000,29.389722414071798,515578.02236557874,125000,36.73715301758975,644472.5279569734,100000,29.389722414071798,515578.02236557874,10.503106995721145,10.503106995721145,10.503106995721145
2006-04-03,3473.3,20.68,16.413752506896103,2648.0822500000004,100000,28.791063253965966,505075.8644516741,125000,35.98882906745746,631344.8305645927,100000,28.791063253965966,505075.8644516741,10.370158063191903,10.370158063191903,10.370158063191903
2006-04-04,3483.15,20.74,16.411014599889114,2654.93625,100000,28.70964500523951,503647.5603979156,125000,35.887056256549386,629559.4504973945,100000,28.70964500523951,503647.5603979156,10.352930636122725,10.352930636122725,10.352930636122725
2006-04-05,3510.9,20.9,16.408276692882126,2661.8475,100000,28.482725227149732,499666.7521148423,125000,35.60340653393717,624583.440143553,100000,28.482725227149732,499666.7521148423,10.301387869939816,10.301387869939816,10.301387869939816
2006-04-07,3454.8,20.57,16.40280087886815,2668.5029999999997,100000,28.9452356142179,507780.4793331018,125000,36.18154451777237,634725.5991663772,100000,28.9452356142179,507780.4793331018,10.413372929200326,10.413372929200326,10.413372929200326
2006-04-10,3478.45,20.71,16.394587157847184,2675.2782500000003,100000,28.7484368037488,504328.0771608044,125000,35.935546004685996,630410.0964510054,100000,28.7484368037488,504328.0771608044,10.372914195113392,10.372914195113392,10.372914195113392
2006-04-12,3380.0,20.13,16.389111343833207,2681.4565,100000,29.585798816568047,519017.7514792899,125000,36.98224852071006,648772.1893491123,100000,29.585798816568047,519017.7514792899,10.570085225669622,10.570085225669622,10.570085225669622
2006-04-13,3345.5,19.91,16.38637343682622,2687.334,200000,59.781796442983115,1048740.0986399641,125000,37.363622776864446,655462.5616499776,100000,29.890898221491558,524370.0493199821,10.64119260297154,10.64119260297154,10.64119260297154
2006-04-17,3425.15,20.34,16.375421808798265,2693.5229999999997,100000,29.19580164372363,512176.1090755149,125000,36.49475205465454,640220.1363443936,100000,29.19580164372363,512176.1090755149,10.48980347043804,10.48980347043804,10.48980347043804
2006-04-18,3518.1,20.76,16.372683901791277,2700.19425,100000,28.42443364315966,498644.15451522125,125000,35.530542053949574,623305.1931440266,100000,28.42443364315966,498644.15451522125,10.311096771820871,10.311096771820871,10.311096771820871
2006-04-19,3535.85,20.79,16.36994599478429,2706.90175,100000,28.28174272098647,496140.9562057214,125000,35.35217840123308,620176.1952571517,100000,28.28174272098647,496140.9562057214,10.278998791287218,10.278998791287218,10.278998791287218
2006-04-20,3573.5,21.01,16.3672080877773,2713.7702499999996,100000,27.98376941374003,490913.6700713586,125000,34.97971176717504,613642.0875891983,100000,27.98376941374003,490913.6700713586,10.209460344982446,10.209460344982446,10.209460344982446
2006-04-21,3573.05,21.01,16.36447018077031,2720.78625,100000,27.98729376862904,490975.4971243055,125000,34.9841172107863,613719.371405382,100000,27.98729376862904,490975.4971243055,10.212101002825658,10.212101002825658,10.212101002825658
2006-04-24,3548.9,20.85,16.356256459749346,2727.5725,100000,28.17774521682775,494316.5487897658,125000,35.222181521034685,617895.6859872072,100000,28.17774521682775,494316.5487897658,10.263192277108946,10.263192277108946,10.263192277108946
2006-04-25,3462.65,20.37,16.353518552742354,2733.7827500000003,100000,28.87961532352389,506629.31569751486,125000,36.09951915440486,633286.6446218935,100000,28.87961532352389,506629.31569751486,10.431011942758017,10.431011942758017,10.431011942758017
2006-04-26,3555.75,20.93,16.350780645735366,2740.502,100000,28.123461998171976,493364.2691415313,125000,35.15432749771497,616705.3364269141,100000,28.123461998171976,493364.2691415313,10.253796623347355,10.253796623347355,10.253796623347355
2006-04-27,3508.1,20.58,16.348042738728378,2746.8892499999997,100000,28.505458795359313,500065.56255522935,125000,35.63182349419914,625081.9531940366,100000,28.505458795359313,500065.56255522935,10.346626480055154,10.346626480055154,10.346626480055154
2006-04-28,3508.35,20.08,16.34530483172139,2753.3772499999995,100000,28.503427537161343,500029.928598914,125000,35.62928442145168,625037.4107486425,100000,28.503427537161343,500029.928598914,10.347965227310606,10.347965227310606,10.347965227310606
2006-04-29,3557.6,20.31,16.3425669247144,2760.02425,100000,28.108837418484374,493107.7130649877,125000,35.13604677310546,616384.6413312345,100000,28.108837418484374,493107.7130649877,10.255696645008626,10.255696645008626,10.255696645008626
2006-05-02,3605.45,20.46,16.334353203693436,2767.1545,100000,27.735788875175082,486563.3970794214,125000,34.66973609396886,608204.2463492769,100000,27.735788875175082,486563.3970794214,10.170960211779366,10.170960211779366,10.170960211779366
2006-05-03,3634.25,20.62,16.331615296686447,2774.34475,100000,27.515993671321457,482707.57377725805,125000,34.39499208915182,603384.4672215725,100000,27.515993671321457,482707.57377725805,10.119090136422827,10.119090136422827,10.119090136422827
2006-05-04,3648.4,20.7,16.32887738967946,2781.4925,100000,27.4092752987611,480835.4347111062,125000,34.261594123451374,601044.2933888828,100000,27.4092752987611,480835.4347111062,10.094666441523747,10.094666441523747,10.094666441523747
2006-05-05,3663.95,20.77,16.32613948267247,2788.70825,100000,27.2929488666603,478794.7433780483,125000,34.116186083325374,598493.4292225604,100000,27.2929488666603,478794.7433780483,10.067764811104475,10.067764811104475,10.067764811104475
