Date,Open,High,Low,Close,Volume,Turnover,prevclose,gappct,gapDOWN,Consgapdown,gappctHObO,gappctHObO1,gappctHObO2,gappctHObO3,gappctHObO4,gappctHObO5,gappctOLbO,gappctOLbO1,gappctOLbO2,gappctOLbO3,gappctOLbO4,gappctOLbO5
2011-06-07,5509.15,5570.1,5507.8,5556.15,81858402,38307000000.0,5532.05,-0.4139514284939678,True,2.0,0.00024504687655980587,,0.00024504687655980587,,,,0.00024504687655980587,,0.00024504687655980587,,,
2011-06-08,5535.25,5556.6,5514.9,5526.85,92928675,38693300000.0,5556.15,-0.37615975090664644,True,3.0,0.0036764373786189177,,0.0036764373786189177,,,,0.0036764373786189177,,0.0036764373786189177,,,
2011-06-09,5523.55,5540.1,5502.05,5521.05,87033655,38591700000.0,5526.85,-0.05970851389127951,True,4.0,0.00389242425613962,0.00389242425613962,,,,,0.00389242425613962,0.00389242425613962,,,,
2011-06-10,5518.05,5521.45,5457.45,5485.8,84190282,39951500000.0,5521.05,-0.054337490151329916,True,5.0,0.010982140430043287,0.010982140430043287,,,,,0.010982140430043287,0.010982140430043287,,,,
2011-06-13,5469.85,5496.7,5436.95,5482.8,80104906,38072200000.0,5485.8,-0.29075066535418387,True,6.0,0.006014790167920609,,0.006014790167920609,,,,0.006014790167920609,,0.006014790167920609,,,
2011-06-15,5494.45,5499.35,5438.95,5447.5,95878889,45624700000.0,5500.5,-0.10999000090901158,True,1.0,0.010101102021130414,0.010101102021130414,,,,,0.010101102021130414,0.010101102021130414,,,,
2011-06-16,5419.65,5447.5,5389.8,5396.75,128063494,53410300000.0,5447.5,-0.5112436897659544,True,2.0,0.005507735739392665,,0.005507735739392665,,,,0.005507735739392665,,0.005507735739392665,,,
2011-07-11,5648.05,5652.9,5601.7,5616.1,78899703,35796300000.0,5660.65,-0.22258927861640368,True,1.0,0.008206372110728546,0.008206372110728546,,,,,0.008206372110728546,0.008206372110728546,,,,
2011-07-12,5556.9,5580.25,5496.95,5526.15,104907108,52941300000.0,5616.1,-1.0541122843254345,True,2.0,0.010788389209811193,,,0.010788389209811193,,,0.010788389209811193,,,0.010788389209811193,,
2011-07-28,5492.4,5512.1,5475.65,5487.75,164522151,68831800000.0,5546.8,-0.9807456551525302,True,1.0,0.0030496686330201733,,0.0030496686330201733,,,,0.0030496686330201733,,0.0030496686330201733,,,
2011-07-29,5479.0,5520.3,5453.95,5482.0,156128914,59015300000.0,5487.75,-0.1594460389048335,True,2.0,0.004572002190180723,0.004572002190180723,,,,,0.004572002190180723,0.004572002190180723,,,,
2011-08-02,5493.2,5496.3,5433.65,5456.55,110372244,42364100000.0,5516.8,-0.4277842227378256,True,1.0,0.01084067574455694,,0.01084067574455694,,,,0.01084067574455694,,0.01084067574455694,,,
2011-08-03,5402.0,5422.6,5378.85,5404.8,133223864,53392500000.0,5456.55,-0.9997159377262221,True,2.0,0.004285449833394971,,0.004285449833394971,,,,0.004285449833394971,,0.004285449833394971,,,
2011-08-05,5204.35,5229.65,5116.45,5211.25,196016865,75434400000.0,5331.8,-2.390374732735658,True,1.0,0.016889717255757306,,,,,0.016889717255757306,0.016889717255757306,,,,,0.016889717255757306
2011-08-08,5083.85,5204.2,5054.05,5118.5,188307028,73269300000.0,5211.25,-2.4447109618613507,True,2.0,0.00586169930269386,,,,,0.00586169930269386,0.00586169930269386,,,,,0.00586169930269386
2011-08-09,4947.9,5167.0,4946.45,5072.85,233869015,93850100000.0,5118.5,-3.3330077171046275,True,3.0,0.0002930536187068894,,,,,0.0002930536187068894,0.0002930536187068894,,,,,0.0002930536187068894
2011-08-19,4859.3,4893.6,4796.1,4845.65,166702431,73173300000.0,4944.15,-1.7161696145950156,True,1.0,0.013005988516864532,,,,0.013005988516864532,,0.013005988516864532,,,,0.013005988516864532,
2011-08-22,4843.7,4910.05,4808.75,4898.8,123813921,51860400000.0,4845.65,-0.04024227915759121,True,2.0,0.007215558354150715,0.007215558354150715,,,,,0.007215558354150715,0.007215558354150715,,,,
2011-09-05,4998.9,5030.3,4964.45,5017.2,162898218,63595900000.0,5040.0,-0.8154761904761977,True,1.0,0.006891516133549345,,0.006891516133549345,,,,0.006891516133549345,,0.006891516133549345,,,
2011-09-06,4993.35,5072.9,4942.9,5064.3,183680006,72780000000.0,5017.2,-0.4753647452762388,True,2.0,0.010103437571970866,,0.010103437571970866,,,,0.010103437571970866,,0.010103437571970866,,,
2011-09-22,5054.45,5059.85,4907.75,4923.65,147608376,56753500000.0,5133.25,-1.5350898553547982,True,1.0,0.0290239294087388,,,,0.0290239294087388,,0.0290239294087388,,,,0.0290239294087388,
2011-09-23,4873.75,4930.25,4829.6,4867.75,205769423,73646500000.0,4923.65,-1.0134757750855492,True,2.0,0.009058733008463634,,,0.009058733008463634,,,0.009058733008463634,,,0.009058733008463634,,
2011-09-29,4924.2,5034.25,4906.0,5015.45,216156088,82849700000.0,4945.9,-0.4387472451929845,True,1.0,0.0036960318427358392,,0.0036960318427358392,,,,0.0036960318427358392,,0.0036960318427358392,,,
2011-09-30,4990.15,5025.55,4924.3,4943.25,201962105,67641200000.0,5015.45,-0.5044412764557553,True,2.0,0.013195996112341204,,0.013195996112341204,,,,0.013195996112341204,,0.013195996112341204,,,
2011-10-03,4874.4,4879.15,4823.9,4849.5,148921569,52301700000.0,4943.25,-1.3928083750569031,True,3.0,0.010360249466601018,,,0.010360249466601018,,,0.010360249466601018,,,0.010360249466601018,,
2011-10-04,4823.5,4869.75,4728.3,4772.15,184413296,67368700000.0,4849.5,-0.5361377461593979,True,4.0,0.019736705711620155,,0.019736705711620155,,,,0.019736705711620155,,0.019736705711620155,,,
2011-10-31,5358.9,5360.25,5314.6,5326.6,149483502,59379900000.0,5360.7,-0.03357770440427895,True,1.0,0.008266621881356113,0.008266621881356113,,,,,0.008266621881356113,0.008266621881356113,,,,
2011-11-01,5278.6,5310.85,5238.3,5257.95,152491922,56516700000.0,5326.6,-0.9011376863289903,True,2.0,0.007634600083355469,,0.007634600083355469,,,,0.007634600083355469,,0.007634600083355469,,,
2011-11-02,5216.75,5300.1,5204.95,5258.45,144375106,49183400000.0,5257.95,-0.7835753478066513,True,3.0,0.0022619446973690866,,0.0022619446973690866,,,,0.0022619446973690866,,0.0022619446973690866,,,
2011-11-03,5241.55,5281.6,5201.85,5265.75,160282802,57161700000.0,5258.45,-0.3213874811018387,True,4.0,0.007574095448865281,,0.007574095448865281,,,,0.007574095448865281,,0.007574095448865281,,,
2011-11-15,5131.2,5158.75,5052.85,5068.5,149592578,52012100000.0,5148.35,-0.33311643536279667,True,1.0,0.015269332709697431,,0.015269332709697431,,,,0.015269332709697431,,0.015269332709697431,,,
2011-11-16,5059.1,5065.2,4989.5,5030.45,161406885,57578100000.00001,5068.5,-0.1854592088388998,True,2.0,0.013757387677650246,0.013757387677650246,,,,,0.013757387677650246,0.013757387677650246,,,,
2011-11-17,5027.1,5036.8,4919.45,4934.75,149238976,52776500000.0,5030.45,-0.06659443986123417,True,3.0,0.021413936464363258,0.021413936464363258,,,,,0.021413936464363258,0.021413936464363258,,,,
2011-11-18,4899.15,4915.9,4837.95,4905.8,192274363,64811700000.0,4934.75,-0.7214144586858577,True,4.0,0.012491962891521963,,0.012491962891521963,,,,0.012491962891521963,,0.012491962891521963,,,
2011-11-21,4873.8,4873.8,4764.8,4778.35,154119333,55095300000.0,4905.8,-0.6522891271556117,True,5.0,0.02236447946161106,,0.02236447946161106,,,,0.02236447946161106,,0.02236447946161106,,,
2011-12-08,5037.4,5049.05,4921.45,4943.65,178853365,60296800000.0,5062.6,-0.4977679453245511,True,1.0,0.023017826656608533,,0.023017826656608533,,,,0.023017826656608533,,0.023017826656608533,,,
2011-12-09,4870.75,4918.35,4841.75,4866.7,173612823,60402200000.0,4943.65,-1.4746189556299423,True,2.0,0.005953908535646461,,,0.005953908535646461,,,0.005953908535646461,,,0.005953908535646461,,
2011-12-13,4733.6,4824.7,4728.5,4800.6,181043707,58163800000.0,4764.6,-0.6506317424337824,True,1.0,0.0010774040899105043,,0.0010774040899105043,,,,0.0010774040899105043,,0.0010774040899105043,,,
2011-12-14,4788.7,4839.55,4750.4,4763.25,176252160,63248600000.0,4800.6,-0.24788568095655844,True,2.0,0.007997995280556348,0.007997995280556348,,,,,0.007997995280556348,0.007997995280556348,,,,
2011-12-15,4712.8,4768.65,4673.85,4746.35,200317864,69766800000.0,4763.25,-1.059150789901849,True,3.0,0.008264725852996056,,,0.008264725852996056,,,0.008264725852996056,,,0.008264725852996056,,
2012-01-05,4749.0,4779.8,4730.15,4749.95,177862936,58737900000.0,4749.65,-0.013685218910859458,True,1.0,0.003969256685618101,0.003969256685618101,,,,,0.003969256685618101,0.003969256685618101,,,,
2012-01-06,4724.15,4794.9,4686.85,4754.1,176057282,52346899999.99999,4749.95,-0.5431636122485538,True,2.0,0.007895600266714493,,0.007895600266714493,,,,0.007895600266714493,,0.007895600266714493,,,
2012-02-09,5343.05,5423.4,5338.9,5412.35,255306965,81439600000.0,5368.15,-0.4675726274414735,True,1.0,0.0007767099315934804,,0.0007767099315934804,,,,0.0007767099315934804,,0.0007767099315934804,,,
2012-02-10,5399.8,5427.75,5341.05,5381.6,225352093,73963400000.0,5412.35,-0.23187709590104447,True,2.0,0.01088003259379977,0.01088003259379977,,,,,0.01088003259379977,0.01088003259379977,,,,
2012-02-23,5490.05,5537.4,5460.8,5483.3,307246519,99876500000.0,5505.35,-0.27791148609988797,True,1.0,0.005327820329505195,,0.005327820329505195,,,,0.005327820329505195,,0.005327820329505195,,,
2012-02-24,5479.15,5521.4,5405.9,5429.3,364660634,173567599999.99997,5483.3,-0.07568435066475564,True,2.0,0.013368861958515464,0.013368861958515464,,,,,0.013368861958515464,0.013368861958515464,,,,
2012-03-05,5342.55,5344.5,5265.7,5280.35,196421155,60366300000.0,5359.4,-0.31440086576854603,True,1.0,0.014384516756979413,,0.014384516756979413,,,,0.014384516756979413,,0.014384516756979413,,,
2012-03-06,5266.0,5382.05,5206.4,5222.4,290396014,93190100000.0,5280.35,-0.2717622884846717,True,2.0,0.011317888340296308,,0.011317888340296308,,,,0.011317888340296308,,0.011317888340296308,,,
2012-03-07,5207.05,5243.85,5171.45,5220.45,230726017,71731400000.0,5222.4,-0.29392616421567586,True,3.0,0.006836884608367571,,0.006836884608367571,,,,0.006836884608367571,,0.006836884608367571,,,
2012-03-15,5462.5,5462.5,5362.3,5380.5,160257651,59611500000.0,5463.9,-0.025622723695522175,True,1.0,0.018343249427917586,0.018343249427917586,,,,,0.018343249427917586,0.018343249427917586,,,,
2012-03-16,5380.35,5445.65,5305.0,5317.9,267521147,94320700000.0,5380.5,-0.002787844995811471,True,2.0,0.014004665124016163,0.014004665124016163,,,,,0.014004665124016163,0.014004665124016163,,,,
2012-03-21,5267.2,5372.35,5256.0,5364.95,199787985,68070200000.00001,5274.85,-0.14502782069633344,True,1.0,0.0021263669501822256,0.0021263669501822256,,,,,0.0021263669501822256,0.0021263669501822256,,,,
2012-03-22,5361.1,5385.95,5205.65,5228.45,205581062,73598900000.0,5364.95,-0.07176208538755169,True,2.0,0.028995915017440584,0.028995915017440584,,,,,0.028995915017440584,0.028995915017440584,,,,
2012-03-28,5231.7,5236.55,5169.6,5194.75,145803597,54116300000.0,5243.15,-0.21838017222470882,True,1.0,0.011869946671253982,0.011869946671253982,,,,,0.011869946671253982,0.011869946671253982,,,,
2012-03-29,5145.95,5194.3,5135.95,5178.85,242557889,86320500000.0,5194.75,-0.9394099812310541,True,2.0,0.0019432757799823163,,0.0019432757799823163,,,,0.0019432757799823163,,0.0019432757799823163,,,
2012-04-04,5328.65,5338.4,5305.3,5322.9,122106162,40843700000.0,5358.5,-0.5570588784174744,True,1.0,0.004381972919970247,,0.004381972919970247,,,,0.004381972919970247,,0.004381972919970247,,,
2012-04-09,5282.5,5287.9,5228.0,5234.4,111914936,36800400000.0,5322.9,-0.7589847639444596,True,2.0,0.010317084713677236,,0.010317084713677236,,,,0.010317084713677236,,0.010317084713677236,,,
2012-04-13,5255.7,5306.75,5185.4,5207.45,164225858,79892700000.0,5276.85,-0.4008072998095558,True,1.0,0.013375953726430388,,0.013375953726430388,,,,0.013375953726430388,,0.013375953726430388,,,
2012-04-16,5190.6,5233.5,5183.5,5226.2,119730347,51657000000.0,5207.45,-0.3235748782993491,True,2.0,0.0013678572804686094,,0.0013678572804686094,,,,0.0013678572804686094,,0.0013678572804686094,,,
2012-04-20,5313.95,5336.15,5245.45,5290.85,135252751,50865400000.0,5332.4,-0.3459980496586869,True,1.0,0.012890599271728188,,0.012890599271728188,,,,0.012890599271728188,,0.012890599271728188,,,
2012-04-23,5277.4,5310.55,5187.15,5200.6,138042341,50652700000.00001,5290.85,-0.254212461135748,True,2.0,0.017101224087618903,0.017101224087618903,,,,,0.017101224087618903,0.017101224087618903,,,,
2012-05-03,5211.2,5217.3,5180.65,5188.4,118573998,54889000000.0,5239.15,-0.5334834849164429,True,1.0,0.005862373349708356,,0.005862373349708356,,,,0.005862373349708356,,0.005862373349708356,,,
2012-05-04,5166.65,5177.2,5070.6,5086.85,153304687,65075000000.0,5188.4,-0.4192043789993062,True,2.0,0.018590382549620987,,0.018590382549620987,,,,0.018590382549620987,,0.018590382549620987,,,
2012-05-07,5017.8,5124.75,4988.0,5114.15,168271798,67870800000.0,5086.85,-1.3574215870332362,True,3.0,0.005938857666706561,,,0.005938857666706561,,,0.005938857666706561,,,0.005938857666706561,,
2012-05-15,4869.85,4955.2,4868.55,4942.8,142119571,54912400000.0,4907.8,-0.7732588940054569,True,1.0,0.0002669486739838356,,0.0002669486739838356,,,,0.0002669486739838356,,0.0002669486739838356,,,
2012-05-16,4875.3,4882.25,4837.05,4858.25,165048505,63166600000.0,4942.8,-1.3656227239621268,True,2.0,0.007845671035628577,,,0.007845671035628577,,,0.007845671035628577,,,0.007845671035628577,,
2012-05-18,4796.4,4908.5,4788.95,4891.45,154508649,64470800000.0,4870.2,-1.5153381791302243,True,1.0,0.001553248269535447,,,,0.001553248269535447,,0.001553248269535447,,,,0.001553248269535447,
2012-05-21,4888.5,4937.5,4888.5,4906.05,116506971,45276700000.0,4891.45,-0.060309315233720434,True,2.0,0.0,0.0,,,,,0.0,0.0,,,,
2012-05-30,4964.25,4982.25,4944.9,4950.75,146005250,53746500000.0,4990.1,-0.5180256908679257,True,1.0,0.0038978697688473313,,0.0038978697688473313,,,,0.0038978697688473313,,0.0038978697688473313,,,
2012-05-31,4896.1,4949.25,4883.55,4924.25,296911390,106620100000.0,4950.75,-1.1038731505327404,True,2.0,0.002563264639202668,,,0.002563264639202668,,,0.002563264639202668,,,0.002563264639202668,,
2012-06-01,4910.85,4925.0,4831.75,4841.6,138767416,49892200000.0,4924.25,-0.27212265827282606,True,3.0,0.016107191219442735,,0.016107191219442735,,,,0.016107191219442735,,0.016107191219442735,,,
2012-06-04,4797.3,4858.3,4770.35,4848.15,152339865,51435400000.0,4841.6,-0.9149867812293494,True,4.0,0.00561774331394739,,0.00561774331394739,,,,0.00561774331394739,,0.00561774331394739,,,
2012-06-21,5097.35,5170.4,5093.45,5165.0,142992948,55585600000.00001,5120.55,-0.45307632969114287,True,1.0,0.0007651034360992566,,0.0007651034360992566,,,,0.0007651034360992566,,0.0007651034360992566,,,
2012-06-22,5101.75,5159.8,5094.0,5146.05,159747192,55004399999.99999,5165.0,-1.2245885769603098,True,2.0,0.0015190865879355123,,,0.0015190865879355123,,,0.0015190865879355123,,,0.0015190865879355123,,
2012-07-05,5297.05,5333.65,5288.85,5327.3,118915392,47097900000.0,5302.55,-0.1037236801161705,True,1.0,0.0015480314514682357,0.0015480314514682357,,,,,0.0015480314514682357,0.0015480314514682357,,,,
2012-07-06,5324.7,5327.2,5287.75,5316.95,113300726,47605100000.0,5327.3,-0.0488052108948316,True,2.0,0.006939358085901519,0.006939358085901519,,,,,0.006939358085901519,0.006939358085901519,,,,
2012-07-09,5283.7,5300.6,5257.75,5275.15,101169926,41892500000.0,5316.95,-0.6253585232134965,True,3.0,0.004911331074814963,,0.004911331074814963,,,,0.004911331074814963,,0.004911331074814963,,,
2012-07-11,5315.25,5336.45,5300.25,5306.3,113530679,50869799999.99999,5345.35,-0.5631062512277093,True,1.0,0.002822068576266403,,0.002822068576266403,,,,0.002822068576266403,,0.002822068576266403,,,
2012-07-12,5240.0,5261.75,5217.7,5235.25,131190833,61935900000.0,5306.3,-1.2494581912066822,True,2.0,0.00425572519083973,,,0.00425572519083973,,,0.00425572519083973,,,0.00425572519083973,,
2012-07-20,5233.55,5238.7,5197.5,5205.1,89729408,45278900000.0,5242.7,-0.17452839185914962,True,1.0,0.006888249849528557,0.006888249849528557,,,,,0.006888249849528557,0.006888249849528557,,,,
2012-07-23,5163.25,5164.2,5108.1,5117.95,104770324,43942400000.0,5205.1,-0.804019135079064,True,2.0,0.010681256960247836,,0.010681256960247836,,,,0.010681256960247836,,0.010681256960247836,,,
2012-08-01,5220.7,5246.35,5212.65,5240.5,113815730,44081899999.99999,5229.0,-0.1587301587301622,True,1.0,0.0015419388204647236,0.0015419388204647236,,,,,0.0015419388204647236,0.0015419388204647236,,,,
2012-08-02,5233.1,5236.9,5209.95,5227.75,92972386,36995900000.0,5240.5,-0.14120790000953415,True,2.0,0.004423764116871557,0.004423764116871557,,,,,0.004423764116871557,0.004423764116871557,,,,
2012-08-03,5195.6,5220.2,5164.65,5215.7,112918653,42137600000.0,5227.75,-0.6149873272440273,True,3.0,0.0059569635845717,,0.0059569635845717,,,,0.0059569635845717,,0.0059569635845717,,,
2012-08-10,5308.2,5330.1,5294.1,5320.4,130090985,65407700000.00001,5322.95,-0.27710198292300325,True,1.0,0.0026562676613540287,,0.0026562676613540287,,,,0.0026562676613540287,,0.0026562676613540287,,,
2012-08-13,5316.35,5352.45,5309.05,5347.9,107578773,46783300000.0,5320.4,-0.07612209608298762,True,2.0,0.0013731225370790451,0.0013731225370790451,,,,,0.0013731225370790451,0.0013731225370790451,,,,
2012-08-14,5343.25,5387.05,5328.8,5380.35,109794400,47424700000.0,5347.9,-0.08695001776397533,True,3.0,0.002704346605530308,0.002704346605530308,,,,,0.002704346605530308,0.002704346605530308,,,,
2012-08-30,5268.6,5342.8,5255.05,5315.05,226494000,83746900000.0,5287.8,-0.36309996595937477,True,1.0,0.0025718407166989677,,0.0025718407166989677,,,,0.0025718407166989677,,0.0025718407166989677,,,
2012-08-31,5298.2,5303.25,5238.9,5258.5,167393902,66005800000.0,5315.05,-0.31702429892475825,True,2.0,0.011192480465063642,,0.011192480465063642,,,,0.011192480465063642,,0.011192480465063642,,,
2012-09-04,5249.15,5278.35,5233.2,5274.0,106316880,37265200000.0,5253.75,-0.08755650725672831,True,1.0,0.0030385871998323192,0.0030385871998323192,,,,,0.0030385871998323192,0.0030385871998323192,,,,
2012-09-05,5243.9,5259.5,5215.7,5225.7,126162071,49046800000.0,5274.0,-0.57072430792568,True,2.0,0.005377676919849696,,0.005377676919849696,,,,0.005377676919849696,,0.005377676919849696,,,
2012-09-06,5217.65,5260.6,5217.65,5238.4,134008569,46221600000.0,5225.7,-0.15404634785770677,True,3.0,0.0,0.0,,,,,0.0,0.0,,,,
2012-09-18,5602.4,5620.55,5586.45,5600.05,175488961,72726300000.0,5610.0,-0.1354723707664949,True,1.0,0.0028469941453662393,0.0028469941453662393,,,,,0.0028469941453662393,0.0028469941453662393,,,,
2012-09-20,5536.95,5581.35,5534.9,5554.25,165684942,67688800000.0,5600.05,-1.126775653788812,True,2.0,0.00037023993353744967,,,0.00037023993353744967,,,0.00037023993353744967,,,0.00037023993353744967,,
2012-10-12,5681.7,5725.0,5659.35,5676.05,130076802,64753000000.0,5708.05,-0.4616287523760367,True,1.0,0.003933681820581772,,0.003933681820581772,,,,0.003933681820581772,,0.003933681820581772,,,
2012-10-15,5674.25,5693.7,5651.05,5687.25,93693482,39629700000.0,5676.05,-0.03171219421957491,True,2.0,0.004088646076573965,0.004088646076573965,,,,,0.004088646076573965,0.004088646076573965,,,,
2012-10-19,5703.3,5711.7,5660.0,5684.25,124262817,54109500000.0,5718.7,-0.269291971951661,True,1.0,0.007592095804183575,,0.007592095804183575,,,,0.007592095804183575,,0.007592095804183575,,,
2012-10-22,5667.6,5721.55,5658.05,5717.15,103372318,49947500000.0,5684.25,-0.2929146325372676,True,2.0,0.001685016585503596,,0.001685016585503596,,,,0.001685016585503596,,0.001685016585503596,,,
2012-10-23,5715.65,5720.8,5681.45,5691.4,81501427,38035000000.0,5717.15,-0.026236848779549255,True,3.0,0.005983571422322889,0.005983571422322889,,,,,0.005983571422322889,0.005983571422322889,,,,
2012-10-25,5688.8,5718.75,5685.7,5705.3,158343061,73593400000.0,5691.4,-0.045682960255814996,True,4.0,0.0005449303895374005,0.0005449303895374005,,,,,0.0005449303895374005,0.0005449303895374005,,,,
2012-10-26,5683.55,5697.2,5641.75,5664.3,101663820,47189700000.0,5705.3,-0.3812244754877044,True,5.0,0.007354558330620859,,0.007354558330620859,,,,0.007354558330620859,,0.007354558330620859,,,
2012-10-30,5656.35,5689.9,5589.9,5597.9,116678775,55508600000.0,5665.6,-0.1632660265461734,True,1.0,0.01174785860139502,0.01174785860139502,,,,,0.01174785860139502,0.01174785860139502,,,,
2012-10-31,5596.75,5624.4,5583.05,5619.7,112075316,49185500000.0,5597.9,-0.020543418067483096,True,2.0,0.002447849198195349,0.002447849198195349,,,,,0.002447849198195349,0.002447849198195349,,,,
2012-11-01,5609.85,5649.75,5601.95,5645.05,107393402,46331100000.0,5619.7,-0.17527626029858273,True,3.0,0.0014082372968975186,0.0014082372968975186,,,,,0.0014082372968975186,0.0014082372968975186,,,,
2012-11-05,5693.05,5709.2,5679.5,5704.2,74829213,32360800000.0,5697.7,-0.08161187847727391,True,1.0,0.002380095028148388,0.002380095028148388,,,,,0.002380095028148388,0.002380095028148388,,,,
2012-11-06,5694.1,5730.8,5693.65,5724.4,115018796,46779200000.0,5704.2,-0.17706251533956477,True,2.0,7.902917054507781e-05,7.902917054507781e-05,,,,,7.902917054507781e-05,7.902917054507781e-05,,,,
2012-11-07,5718.6,5777.3,5711.4,5760.1,133740615,52421800000.0,5724.4,-0.1013206624274906,True,3.0,0.0012590494176897714,0.0012590494176897714,,,,,0.0012590494176897714,0.0012590494176897714,,,,
2012-11-08,5709.0,5744.5,5693.95,5738.75,117590261,48839000000.0,5760.1,-0.887137376087227,True,4.0,0.002636188474338795,,0.002636188474338795,,,,0.002636188474338795,,0.002636188474338795,,,
2012-11-09,5731.1,5751.7,5677.75,5686.25,98763127,48336400000.0,5738.75,-0.1333042910041322,True,5.0,0.009308858683324381,0.009308858683324381,,,,,0.009308858683324381,0.009308858683324381,,,,
2012-11-15,5650.35,5651.65,5603.55,5631.0,133979470,55540500000.0,5666.95,-0.29292653014407144,True,1.0,0.008282672754785133,,0.008282672754785133,,,,0.008282672754785133,,0.008282672754785133,,,
2012-11-16,5624.8,5650.15,5559.8,5574.05,121900570,49961500000.0,5631.0,-0.11010477712661726,True,2.0,0.01155596643436211,0.01155596643436211,,,,,0.01155596643436211,0.01155596643436211,,,,
2012-12-03,5878.25,5899.15,5854.6,5870.95,113423350,47266800000.0,5879.85,-0.027211578526669278,True,1.0,0.004023306256113577,0.004023306256113577,,,,,0.004023306256113577,0.004023306256113577,,,,
2012-12-04,5866.8,5894.95,5859.0,5889.25,131020191,48167000000.0,5870.95,-0.07068702680144842,True,2.0,0.0013295152382900698,0.0013295152382900698,,,,,0.0013295152382900698,0.0013295152382900698,,,,
2012-12-14,5846.9,5886.1,5839.15,5879.6,115159830,50128300000.0,5851.5,-0.07861232162693949,True,1.0,0.0013254887205185655,0.0013254887205185655,,,,,0.0013254887205185655,0.0013254887205185655,,,,
2012-12-17,5860.5,5886.05,5850.15,5857.9,109547002,49981899999.99999,5879.6,-0.32485203075039737,True,2.0,0.0017660609163041316,,0.0017660609163041316,,,,0.0017660609163041316,,0.0017660609163041316,,,
2013-01-16,6049.0,6055.95,5992.05,6001.85,128985952,61726700000.0,6056.6,-0.12548294422613945,True,1.0,0.009414779302363997,0.009414779302363997,,,,,0.009414779302363997,0.009414779302363997,,,,
2013-01-17,6001.25,6053.2,5988.1,6039.2,178954867,75691700000.0,6001.85,-0.009996917617074132,True,2.0,0.0021912101645489915,0.0021912101645489915,,,,,0.0021912101645489915,0.0021912101645489915,,,,
2013-02-07,5936.45,5978.5,5927.6,5938.8,157647191,55554000000.0,5959.2,-0.3817626527050611,True,1.0,0.0014907899502226844,,0.0014907899502226844,,,,0.0014907899502226844,,0.0014907899502226844,,,
2013-02-08,5929.1,5953.7,5883.65,5903.5,192607376,67617500000.0,5938.8,-0.16333265979658884,True,2.0,0.0076655816228433865,0.0076655816228433865,,,,,0.0076655816228433865,0.0076655816228433865,,,,
2013-02-21,5909.65,5921.15,5844.4,5852.25,159401234,64072900000.0,5943.05,-0.5620009927562538,True,1.0,0.011041263018960515,,0.011041263018960515,,,,0.011041263018960515,,0.011041263018960515,,,
2013-02-22,5837.95,5873.8,5835.8,5850.3,157046865,54875800000.0,5852.25,-0.24435046349694872,True,2.0,0.0003682799612877185,0.0003682799612877185,,,,,0.0003682799612877185,0.0003682799612877185,,,,
2013-03-13,5884.8,5893.85,5842.25,5851.2,116710808,49500900000.0,5914.1,-0.49542618488020457,True,1.0,0.007230492115280074,,0.007230492115280074,,,,0.007230492115280074,,0.007230492115280074,,,
2013-03-14,5845.95,5920.15,5791.75,5908.95,149008437,72040900000.0,5851.2,-0.08972518457752256,True,2.0,0.009271375909817877,0.009271375909817877,,,,,0.009271375909817877,0.009271375909817877,,,,
2013-04-02,5701.7,5754.6,5687.15,5748.1,106423845,42621500000.0,5704.4,-0.04733188415959291,True,1.0,0.0025518704947647512,0.0025518704947647512,,,,,0.0025518704947647512,0.0025518704947647512,,,,
2013-04-03,5740.2,5744.95,5650.1,5672.9,140713330,53139500000.0,5748.1,-0.13743671821994302,True,2.0,0.01569631720149114,0.01569631720149114,,,,,0.01569631720149114,0.01569631720149114,,,,
2013-04-04,5640.65,5644.45,5565.65,5574.75,134586976,50004399999.99999,5672.9,-0.5684923055227485,True,3.0,0.013296339960820119,,0.013296339960820119,,,,0.013296339960820119,,0.013296339960820119,,,
2013-04-05,5568.1,5577.3,5534.7,5553.25,137461477,52815700000.0,5574.75,-0.11928786044216577,True,4.0,0.005998455487509302,0.005998455487509302,,,,,0.005998455487509302,0.005998455487509302,,,,
2013-04-08,5550.5,5569.2,5537.05,5542.95,97021471,36732100000.0,5553.25,-0.0495205510286769,True,5.0,0.0024232051166561243,0.0024232051166561243,,,,,0.0024232051166561243,0.0024232051166561243,,,,
2013-04-12,5520.7,5544.5,5494.9,5528.55,127323273,74472700000.0,5594.0,-1.3103324991061884,True,1.0,0.004673320412266593,,,0.004673320412266593,,,0.004673320412266593,,,0.004673320412266593,,
2013-04-15,5508.5,5592.85,5500.3,5568.4,142918219,71339200000.0,5528.55,-0.36266290437818566,True,2.0,0.0014886085141145172,,0.0014886085141145172,,,,0.0014886085141145172,,0.0014886085141145172,,,
2013-04-16,5562.45,5699.25,5555.85,5688.95,142679244,59430600000.00001,5568.4,-0.1068529559658038,True,3.0,0.0011865275193483904,0.0011865275193483904,,,,,0.0011865275193483904,0.0011865275193483904,,,,
2013-05-02,5911.4,6019.45,5910.95,5999.35,162376438,72774300000.0,5930.2,-0.31702134835250384,True,1.0,7.612409919812872e-05,,7.612409919812872e-05,,,,7.612409919812872e-05,,7.612409919812872e-05,,,
2013-05-03,5993.5,6000.3,5930.15,5944.0,145754275,65909100000.0,5999.35,-0.09751056364440087,True,2.0,0.010569783932593705,0.010569783932593705,,,,,0.010569783932593705,0.010569783932593705,,,,
